Student_ID;Maths_%;Physical_Sciences_%;Life_Sciences_%;English_%;School_Quintile;Home_Language;Socio_Economic_Background;Average_School_Score;First_Semester_Average_%;Second_Semester_Average_%;Modules_Enrolled;Modules_Passed;Success_Rate_%;Risk_Category;Dropout_Risk_Flag;STEM_Average;Home_Language_Encoded;Socio_Economic_Background_Encoded;Risk_Category_Encoded
SMU202500798;85;88;67;69;3;English;High Income Urban;77.2;79.7;60.8;11;11;100.0;Low Risk;0;80.0;0;0;0
SMU202500799;49;86;76;85;3;Xitsonga;Middle Income Urban;74.0;80.4;66.4;11;10;90.9;Low Risk;0;70.3;5;4;0
SMU202500800;86;88;58;58;3;Xitsonga;Low Income Urban;72.5;63.0;75.6;8;8;100.0;Low Risk;0;77.3;5;2;0
SMU202500801;59;42;50;93;5;English;Low Income Urban;61.0;64.7;67.4;8;8;100.0;Low Risk;0;50.3;0;2;0
SMU202500802;70;52;81;80;4;English;Low Income Rural;70.8;70.8;73.8;8;7;87.5;Low Risk;0;67.7;0;1;0
SMU202500803;90;63;49;74;1;Tshivenda;Middle Income Rural;69.0;69.0;59.0;11;11;100.0;Low Risk;0;67.3;4;3;0
SMU202500804;57;93;55;55;1;Setswana;Low Income Urban;65.0;71.3;60.5;11;9;81.8;Low Risk;0;68.3;3;2;0
SMU202500805;85;43;47;79;1;isiZulu;Low Income Rural;63.5;56.4;64.0;11;7;63.6;Moderate Risk;1;58.3;6;1;1
SMU202500806;44;70;54;80;4;Tshivenda;Low Income Rural;62.0;62.6;73.0;9;7;77.8;Low Risk;0;56.0;4;1;0
SMU202500807;59;45;43;89;2;isiZulu;High Income Urban;59.0;63.1;70.7;8;8;100.0;Low Risk;0;49.0;6;0;0
SMU202500808;42;39;39;80;3;Tshivenda;High Income Urban;50.0;64.8;75.6;9;8;88.9;Low Risk;0;40.0;4;0;0
SMU202500809;35;60;92;64;3;isiZulu;High Income Urban;62.8;69.2;61.0;12;12;100.0;Low Risk;0;62.3;6;0;0
SMU202500810;42;68;36;66;3;isiZulu;High Income Urban;53.0;64.6;68.2;11;11;100.0;Low Risk;0;48.7;6;0;0
SMU202500811;47;94;36;58;3;Setswana;Low Income Urban;58.8;67.3;71.5;9;7;77.8;Low Risk;0;59.0;3;2;0
SMU202500812;65;78;44;76;1;Tshivenda;Middle Income Rural;65.8;61.0;60.0;8;8;100.0;Low Risk;0;62.3;4;3;0
SMU202500813;92;75;44;49;2;Tshivenda;Middle Income Rural;65.0;64.7;74.2;12;11;91.7;Low Risk;0;70.3;4;3;0
SMU202500814;55;86;71;51;1;Sepedi;Middle Income Rural;65.8;72.6;69.0;12;9;75.0;Low Risk;0;70.7;1;3;0
SMU202500815;74;78;56;63;1;Xitsonga;Middle Income Urban;67.8;55.9;67.6;8;8;100.0;Low Risk;0;69.3;5;4;0
SMU202500816;41;84;60;47;1;Tshivenda;Middle Income Urban;58.0;70.7;76.7;9;7;77.8;Low Risk;0;61.7;4;4;0
SMU202500817;65;86;68;71;3;Tshivenda;Middle Income Urban;72.5;65.8;65.6;12;12;100.0;Low Risk;0;73.0;4;4;0
SMU202500818;67;62;65;60;2;Tshivenda;Middle Income Rural;63.5;43.3;78.8;10;8;80.0;Low Risk;0;64.7;4;3;0
SMU202500819;71;54;68;77;3;English;Low Income Rural;67.5;64.6;68.7;10;10;100.0;Low Risk;0;64.3;0;1;0
SMU202500820;40;48;62;63;4;Setswana;High Income Urban;53.2;62.2;77.4;10;9;90.0;Low Risk;0;50.0;3;0;0
SMU202500821;79;62;80;57;3;Xitsonga;Low Income Urban;69.5;77.6;65.0;11;9;81.8;Low Risk;0;73.7;5;2;0
SMU202500822;38;44;59;70;1;Xitsonga;Low Income Rural;52.8;66.4;64.2;8;7;87.5;Low Risk;0;47.0;5;1;0
SMU202500823;59;52;88;40;4;English;Low Income Urban;59.8;68.9;64.0;11;10;90.9;Low Risk;0;66.3;0;2;0
SMU202500824;84;53;90;86;3;Tshivenda;Low Income Urban;78.2;62.9;57.5;8;8;100.0;Low Risk;0;75.7;4;2;0
SMU202500825;86;92;73;63;4;Sesotho;High Income Urban;78.5;78.4;87.0;8;8;100.0;Low Risk;0;83.7;2;0;0
SMU202500826;51;86;41;66;5;Sesotho;Low Income Rural;61.0;70.2;68.5;10;8;80.0;Low Risk;0;59.3;2;1;0
SMU202500827;43;76;38;88;2;Xitsonga;High Income Urban;61.2;60.2;76.1;12;12;100.0;Low Risk;0;52.3;5;0;0
SMU202500828;65;62;94;42;1;Xitsonga;Middle Income Urban;65.8;66.8;59.8;9;9;100.0;Low Risk;0;73.7;5;4;0
SMU202500829;71;72;64;66;3;Xitsonga;Low Income Rural;68.2;69.7;66.0;11;10;90.9;Low Risk;0;69.0;5;1;0
SMU202500830;93;51;70;86;5;Xitsonga;High Income Urban;75.0;77.0;66.6;10;10;100.0;Low Risk;0;71.3;5;0;0
SMU202500831;47;56;90;70;1;Sepedi;Low Income Urban;65.8;47.7;65.5;11;8;72.7;Moderate Risk;1;64.3;1;2;1
SMU202500832;92;70;66;73;1;Sepedi;Low Income Urban;75.2;59.9;83.4;9;8;88.9;Low Risk;0;76.0;1;2;0
SMU202500833;35;35;81;72;1;Setswana;Middle Income Urban;55.8;55.1;71.3;11;9;81.8;Low Risk;0;50.3;3;4;0
SMU202500834;91;83;82;47;3;isiZulu;High Income Urban;75.8;68.7;74.6;12;12;100.0;Low Risk;0;85.3;6;0;0
SMU202500835;59;35;66;81;1;isiZulu;High Income Urban;60.2;77.1;57.1;10;8;80.0;Low Risk;0;53.3;6;0;0
SMU202500836;94;80;70;56;1;Sepedi;Middle Income Urban;75.0;65.6;83.6;10;9;90.0;Low Risk;0;81.3;1;4;0
SMU202500837;84;71;80;81;2;English;Low Income Rural;79.0;67.7;66.2;11;9;81.8;Low Risk;0;78.3;0;1;0
SMU202500838;58;58;43;61;3;isiZulu;Low Income Urban;55.0;69.7;62.8;12;9;75.0;Low Risk;0;53.0;6;2;0
SMU202500839;44;92;65;66;3;Xitsonga;Low Income Urban;66.8;66.5;73.9;10;9;90.0;Low Risk;0;67.0;5;2;0
SMU202500840;55;44;50;46;1;Xitsonga;High Income Urban;48.8;63.7;71.5;10;8;80.0;Low Risk;0;49.7;5;0;0
SMU202500841;89;51;79;50;2;Tshivenda;Low Income Urban;67.2;68.3;69.0;12;9;75.0;Low Risk;0;73.0;4;2;0
SMU202500842;80;83;69;43;5;Xitsonga;Low Income Urban;68.8;59.6;73.5;11;11;100.0;Low Risk;0;77.3;5;2;0
SMU202500843;56;89;92;67;3;Sesotho;Low Income Rural;76.0;48.5;66.0;9;8;88.9;Low Risk;0;79.0;2;1;0
SMU202500844;43;47;45;55;3;isiZulu;High Income Urban;47.5;51.8;62.2;10;7;70.0;Moderate Risk;1;45.0;6;0;1
SMU202500845;73;58;37;69;3;Xitsonga;Low Income Rural;59.2;55.2;65.1;10;8;80.0;Low Risk;0;56.0;5;1;0
SMU202500846;57;36;84;89;1;Setswana;Low Income Rural;66.5;75.6;60.0;8;8;100.0;Low Risk;0;59.0;3;1;0
SMU202500847;82;80;81;53;1;Setswana;Low Income Urban;74.0;68.7;73.5;8;7;87.5;Low Risk;0;81.0;3;2;0
SMU202500848;43;84;51;70;2;Tshivenda;Low Income Urban;62.0;68.6;88.4;12;10;83.3;Low Risk;0;59.3;4;2;0
SMU202500849;92;58;89;56;2;Sesotho;Low Income Urban;73.8;51.1;69.9;11;10;90.9;Low Risk;0;79.7;2;2;0
SMU202500850;77;86;37;88;4;English;Low Income Urban;72.0;71.5;60.5;12;12;100.0;Low Risk;0;66.7;0;2;0
SMU202500851;87;38;49;56;1;Sepedi;Middle Income Urban;57.5;60.5;63.0;9;8;88.9;Low Risk;0;58.0;1;4;0
SMU202500852;65;93;78;40;1;Sesotho;Middle Income Rural;69.0;60.9;65.0;8;8;100.0;Low Risk;0;78.7;2;3;0
SMU202500853;60;38;83;53;5;Setswana;Middle Income Urban;58.5;61.8;73.0;12;10;83.3;Low Risk;0;60.3;3;4;0
SMU202500854;77;65;55;65;2;Setswana;Low Income Rural;65.5;63.2;63.2;8;8;100.0;Low Risk;0;65.7;3;1;0
SMU202500855;35;86;88;58;4;Xitsonga;High Income Urban;66.8;76.3;71.1;8;8;100.0;Low Risk;0;69.7;5;0;0
SMU202500856;85;72;73;72;2;English;Low Income Rural;75.5;80.0;74.1;8;8;100.0;Low Risk;0;76.7;0;1;0
SMU202500857;58;44;75;70;1;isiZulu;Low Income Urban;61.8;61.8;68.7;9;6;66.7;Moderate Risk;1;59.0;6;2;1
SMU202500858;66;47;67;73;5;Setswana;Low Income Rural;63.2;65.5;69.2;12;11;91.7;Low Risk;0;60.0;3;1;0
SMU202500859;79;57;64;57;3;Xitsonga;Low Income Urban;64.2;67.4;47.5;12;9;75.0;Low Risk;0;66.7;5;2;0
SMU202500860;67;91;39;77;5;isiZulu;Middle Income Urban;68.5;57.5;72.0;9;9;100.0;Low Risk;0;65.7;6;4;0
SMU202500861;79;89;90;65;4;isiZulu;Middle Income Urban;80.8;74.7;65.3;9;9;100.0;Low Risk;0;86.0;6;4;0
SMU202500862;94;85;60;48;5;Sepedi;Middle Income Urban;71.8;79.1;84.6;12;12;100.0;Low Risk;0;79.7;1;4;0
SMU202500863;47;36;41;87;1;English;Low Income Urban;52.8;59.8;41.6;10;6;60.0;Moderate Risk;1;41.3;0;2;1
SMU202500864;73;54;42;81;2;Xitsonga;Middle Income Rural;62.5;62.4;79.4;9;7;77.8;Low Risk;0;56.3;5;3;0
SMU202500865;76;63;40;56;2;Tshivenda;Middle Income Urban;58.8;67.8;68.7;11;9;81.8;Low Risk;0;59.7;4;4;0
SMU202500866;90;70;42;56;2;Xitsonga;Middle Income Urban;64.5;92.3;75.5;10;9;90.0;Low Risk;0;67.3;5;4;0
SMU202500867;66;58;80;74;2;English;Middle Income Urban;69.5;66.0;65.8;12;11;91.7;Low Risk;0;68.0;0;4;0
SMU202500868;67;44;50;43;4;Setswana;Middle Income Urban;51.0;59.7;78.9;11;9;81.8;Low Risk;0;53.7;3;4;0
SMU202500869;43;43;43;66;3;Sepedi;Low Income Rural;48.8;57.8;66.5;12;8;66.7;Moderate Risk;1;43.0;1;1;1
SMU202500870;75;89;39;55;1;Setswana;Middle Income Rural;64.5;55.2;62.8;12;10;83.3;Low Risk;0;67.7;3;3;0
SMU202500871;39;89;74;58;3;Xitsonga;Low Income Urban;65.0;68.0;69.9;9;9;100.0;Low Risk;0;67.3;5;2;0
SMU202500872;50;81;72;80;2;English;Low Income Urban;70.8;65.5;78.1;8;7;87.5;Low Risk;0;67.7;0;2;0
SMU202500873;50;46;51;76;2;Sesotho;High Income Urban;55.8;69.7;61.0;11;8;72.7;Moderate Risk;1;49.0;2;0;1
SMU202500874;56;84;90;83;2;Sesotho;Low Income Urban;78.2;87.0;66.8;10;10;100.0;Low Risk;0;76.7;2;2;0
SMU202500875;80;37;39;53;5;Sepedi;Middle Income Rural;52.2;67.3;59.6;12;10;83.3;Low Risk;0;52.0;1;3;0
SMU202500876;59;47;50;80;2;Sesotho;Low Income Rural;59.0;53.4;67.4;8;6;75.0;Low Risk;0;52.0;2;1;0
SMU202500877;86;36;66;89;1;Sesotho;Low Income Urban;69.2;61.6;71.9;10;8;80.0;Low Risk;0;62.7;2;2;0
SMU202500878;47;65;75;46;4;Sesotho;Middle Income Urban;58.2;75.6;58.8;8;8;100.0;Low Risk;0;62.3;2;4;0
SMU202500879;50;55;36;49;2;Sesotho;Middle Income Rural;47.5;64.4;69.0;12;8;66.7;Moderate Risk;1;47.0;2;3;1
SMU202500880;65;67;63;44;1;Setswana;Low Income Urban;59.8;83.3;71.6;10;9;90.0;Low Risk;0;65.0;3;2;0
SMU202500881;63;64;73;57;2;Tshivenda;Middle Income Urban;64.2;79.2;72.1;8;8;100.0;Low Risk;0;66.7;4;4;0
SMU202500882;53;37;70;82;3;Setswana;High Income Urban;60.5;58.2;79.2;12;10;83.3;Low Risk;0;53.3;3;0;0
SMU202500883;67;39;71;53;2;isiZulu;Middle Income Urban;57.5;62.8;67.5;11;8;72.7;Moderate Risk;1;59.0;6;4;1
SMU202500884;87;47;48;94;2;English;Low Income Urban;69.0;69.6;61.7;12;10;83.3;Low Risk;0;60.7;0;2;0
SMU202500885;79;47;85;89;1;Tshivenda;Low Income Rural;75.0;79.5;62.9;12;11;91.7;Low Risk;0;70.3;4;1;0
SMU202500886;77;94;42;61;1;Sepedi;Low Income Urban;68.5;67.5;61.9;9;7;77.8;Low Risk;0;71.0;1;2;0
SMU202500887;60;93;53;67;1;isiZulu;Middle Income Urban;68.2;68.5;65.7;12;12;100.0;Low Risk;0;68.7;6;4;0
SMU202500888;66;84;75;41;4;Sepedi;Low Income Urban;66.5;59.0;72.3;9;8;88.9;Low Risk;0;75.0;1;2;0
SMU202500889;70;75;62;77;4;Tshivenda;Low Income Urban;71.0;70.8;59.2;8;8;100.0;Low Risk;0;69.0;4;2;0
SMU202500890;89;77;94;46;2;English;Middle Income Urban;76.5;70.0;65.2;10;10;100.0;Low Risk;0;86.7;0;4;0
SMU202500891;88;63;56;40;5;Setswana;Low Income Rural;61.8;75.0;63.7;9;9;100.0;Low Risk;0;69.0;3;1;0
SMU202500892;79;47;44;41;2;isiZulu;Middle Income Urban;52.8;57.1;58.9;11;10;90.9;Low Risk;0;56.7;6;4;0
SMU202500893;53;80;56;52;3;Setswana;Low Income Urban;60.2;62.7;56.2;12;11;91.7;Low Risk;0;63.0;3;2;0
SMU202500894;61;86;75;74;4;Xitsonga;Low Income Urban;74.0;62.7;62.9;11;11;100.0;Low Risk;0;74.0;5;2;0
SMU202500895;58;39;75;81;1;Sesotho;Low Income Rural;63.2;65.2;53.6;11;9;81.8;Low Risk;0;57.3;2;1;0
SMU202500896;69;60;91;78;1;Xitsonga;Low Income Urban;74.5;67.0;55.7;8;8;100.0;Low Risk;0;73.3;5;2;0
SMU202500897;67;73;77;82;5;Sepedi;Middle Income Urban;74.8;77.7;72.0;9;9;100.0;Low Risk;0;72.3;1;4;0
SMU202500898;45;78;91;43;1;Sepedi;Low Income Urban;64.2;65.5;62.9;11;10;90.9;Low Risk;0;71.3;1;2;0
SMU202500899;35;37;71;61;2;Tshivenda;Middle Income Urban;51.0;51.2;82.6;8;8;100.0;Low Risk;0;47.7;4;4;0
SMU202500900;77;36;90;86;2;Tshivenda;Middle Income Rural;72.2;75.5;60.2;9;9;100.0;Low Risk;0;67.7;4;3;0
SMU202500901;94;74;53;82;3;English;Low Income Urban;75.8;73.6;71.9;12;12;100.0;Low Risk;0;73.7;0;2;0
SMU202500902;92;65;50;81;3;Tshivenda;Low Income Urban;72.0;56.7;57.8;11;11;100.0;Low Risk;0;69.0;4;2;0
SMU202500903;84;42;77;46;5;Sepedi;High Income Urban;62.2;58.4;82.4;12;11;91.7;Low Risk;0;67.7;1;0;0
SMU202500904;86;40;72;65;3;isiZulu;Low Income Rural;65.8;62.1;57.4;10;10;100.0;Low Risk;0;66.0;6;1;0
SMU202500905;71;82;82;88;4;isiZulu;Low Income Rural;80.8;77.4;69.5;12;11;91.7;Low Risk;0;78.3;6;1;0
SMU202500906;72;43;46;54;2;Xitsonga;Low Income Rural;53.8;69.9;72.4;10;8;80.0;Low Risk;0;53.7;5;1;0
SMU202500907;78;35;85;68;4;English;Low Income Urban;66.5;75.0;68.5;11;10;90.9;Low Risk;0;66.0;0;2;0
SMU202500908;45;37;49;40;3;Xitsonga;Middle Income Urban;42.8;54.0;45.8;12;7;58.3;Moderate Risk;1;43.7;5;4;1
SMU202500909;86;72;67;46;1;isiZulu;Middle Income Urban;67.8;74.5;56.8;10;9;90.0;Low Risk;0;75.0;6;4;0
SMU202500910;61;87;81;79;4;Sesotho;Low Income Urban;77.0;59.8;68.6;12;11;91.7;Low Risk;0;76.3;2;2;0
SMU202500911;63;40;49;55;3;Tshivenda;Low Income Urban;51.8;61.1;63.8;8;6;75.0;Low Risk;0;50.7;4;2;0
SMU202500912;64;78;80;49;2;isiZulu;High Income Urban;67.8;68.3;64.0;10;10;100.0;Low Risk;0;74.0;6;0;0
SMU202500913;37;72;50;41;5;Setswana;Middle Income Rural;50.0;69.6;79.5;9;9;100.0;Low Risk;0;53.0;3;3;0
SMU202500914;38;63;78;44;3;Sesotho;Low Income Urban;55.8;63.6;64.4;9;9;100.0;Low Risk;0;59.7;2;2;0
SMU202500915;93;92;77;46;5;Sesotho;Low Income Urban;77.0;75.5;78.3;8;8;100.0;Low Risk;0;87.3;2;2;0
SMU202500916;39;63;69;66;2;Sepedi;Low Income Rural;59.2;62.9;78.6;12;9;75.0;Low Risk;0;57.0;1;1;0
SMU202500917;42;63;65;80;5;Setswana;Middle Income Urban;62.5;71.6;69.9;9;9;100.0;Low Risk;0;56.7;3;4;0
SMU202500918;50;85;38;62;1;Tshivenda;High Income Urban;58.8;60.8;70.1;9;8;88.9;Low Risk;0;57.7;4;0;0
SMU202500919;90;91;57;91;2;English;Middle Income Urban;82.2;69.4;66.8;10;10;100.0;Low Risk;0;79.3;0;4;0
SMU202500920;47;70;69;83;4;Sepedi;Middle Income Urban;67.2;60.4;74.8;9;9;100.0;Low Risk;0;62.0;1;4;0
SMU202500921;37;66;54;49;2;Tshivenda;Low Income Rural;51.5;59.9;71.0;9;8;88.9;Low Risk;0;52.3;4;1;0
SMU202500922;40;45;78;57;4;Xitsonga;Low Income Rural;55.0;63.0;63.3;12;10;83.3;Low Risk;0;54.3;5;1;0
SMU202500923;72;44;61;51;2;Sepedi;Low Income Urban;57.0;71.1;71.8;9;8;88.9;Low Risk;0;59.0;1;2;0
SMU202500924;69;35;42;51;1;Xitsonga;Low Income Urban;49.2;64.0;66.3;8;5;62.5;Moderate Risk;1;48.7;5;2;1
SMU202500925;62;35;85;45;3;Tshivenda;Low Income Urban;56.8;49.3;57.0;11;8;72.7;Moderate Risk;1;60.7;4;2;1
SMU202500926;71;90;75;41;2;Xitsonga;Low Income Rural;69.2;52.0;83.0;11;9;81.8;Low Risk;0;78.7;5;1;0
SMU202500927;67;60;36;62;3;isiZulu;Low Income Rural;56.2;63.0;48.5;9;8;88.9;Low Risk;0;54.3;6;1;0
SMU202500928;93;51;94;48;5;isiZulu;Middle Income Urban;71.5;66.9;79.0;10;10;100.0;Low Risk;0;79.3;6;4;0
SMU202500929;63;40;60;50;5;Sepedi;Low Income Rural;53.2;61.5;69.9;12;11;91.7;Low Risk;0;54.3;1;1;0
SMU202500930;60;92;46;53;5;isiZulu;Low Income Rural;62.8;66.2;57.0;9;9;100.0;Low Risk;0;66.0;6;1;0
SMU202500931;60;87;84;53;4;Sepedi;Low Income Urban;71.0;50.6;67.4;8;8;100.0;Low Risk;0;77.0;1;2;0
SMU202500932;73;43;94;58;3;Sepedi;Low Income Urban;67.0;66.0;67.4;12;11;91.7;Low Risk;0;70.0;1;2;0
SMU202500933;79;93;60;75;4;Sepedi;Low Income Urban;76.8;79.4;68.7;12;12;100.0;Low Risk;0;77.3;1;2;0
SMU202500934;39;93;38;48;2;Sepedi;Middle Income Urban;54.5;73.1;78.2;12;9;75.0;Low Risk;0;56.7;1;4;0
SMU202500935;83;39;92;45;5;English;Low Income Rural;64.8;72.7;59.4;8;8;100.0;Low Risk;0;71.3;0;1;0
SMU202500936;82;66;90;90;4;isiZulu;Low Income Urban;82.0;74.1;84.7;10;10;100.0;Low Risk;0;79.3;6;2;0
SMU202500937;68;59;65;88;2;English;Low Income Rural;70.0;78.2;77.6;10;9;90.0;Low Risk;0;64.0;0;1;0
SMU202500938;74;53;89;94;2;Xitsonga;Middle Income Urban;77.5;64.4;75.4;10;10;100.0;Low Risk;0;72.0;5;4;0
SMU202500939;53;63;87;49;1;English;Low Income Rural;63.0;65.1;72.7;8;7;87.5;Low Risk;0;67.7;0;1;0
SMU202500940;65;94;40;56;1;Sepedi;Middle Income Urban;63.8;75.8;62.1;8;7;87.5;Low Risk;0;66.3;1;4;0
SMU202500941;63;66;58;55;1;Setswana;Low Income Urban;60.5;63.5;71.6;8;6;75.0;Low Risk;0;62.3;3;2;0
SMU202500942;60;80;51;40;2;Sepedi;Low Income Urban;57.8;67.3;70.9;11;8;72.7;Moderate Risk;1;63.7;1;2;1
SMU202500943;82;53;92;86;4;Sepedi;Low Income Rural;78.2;65.3;75.6;12;12;100.0;Low Risk;0;75.7;1;1;0
SMU202500944;59;76;93;54;3;English;Middle Income Urban;70.5;51.3;71.8;12;12;100.0;Low Risk;0;76.0;0;4;0
SMU202500945;66;66;87;44;1;Setswana;Low Income Urban;65.8;74.9;57.2;8;7;87.5;Low Risk;0;73.0;3;2;0
SMU202500946;47;88;49;44;3;Setswana;Low Income Rural;57.0;54.9;81.3;10;8;80.0;Low Risk;0;61.3;3;1;0
SMU202500947;82;74;51;79;2;Sesotho;Low Income Urban;71.5;56.6;79.7;10;8;80.0;Low Risk;0;69.0;2;2;0
SMU202500948;41;86;88;53;1;Sesotho;Low Income Rural;67.0;57.1;70.8;8;8;100.0;Low Risk;0;71.7;2;1;0
SMU202500949;51;43;79;72;2;English;Low Income Urban;61.2;72.5;53.4;10;9;90.0;Low Risk;0;57.7;0;2;0
SMU202500950;46;92;76;52;2;isiZulu;Middle Income Rural;66.5;65.1;69.0;9;8;88.9;Low Risk;0;71.3;6;3;0
SMU202500951;94;46;92;74;3;Sepedi;High Income Urban;76.5;68.2;67.1;8;8;100.0;Low Risk;0;77.3;1;0;0
SMU202500952;56;81;39;51;4;Setswana;Middle Income Urban;56.8;72.3;73.6;10;10;100.0;Low Risk;0;58.7;3;4;0
SMU202500953;76;93;52;65;3;Sepedi;Low Income Urban;71.5;72.7;65.5;11;11;100.0;Low Risk;0;73.7;1;2;0
SMU202500954;92;78;61;91;3;Xitsonga;Low Income Urban;80.5;66.8;78.5;12;12;100.0;Low Risk;0;77.0;5;2;0
SMU202500955;40;39;48;92;4;English;Low Income Rural;54.8;65.0;72.8;11;9;81.8;Low Risk;0;42.3;0;1;0
SMU202500956;55;91;60;82;1;English;Low Income Urban;72.0;83.1;64.2;9;8;88.9;Low Risk;0;68.7;0;2;0
SMU202500957;50;77;86;48;4;Tshivenda;Low Income Rural;65.2;68.3;53.9;10;9;90.0;Low Risk;0;71.0;4;1;0
SMU202500958;93;59;91;63;2;Tshivenda;Low Income Urban;76.5;79.6;69.7;12;11;91.7;Low Risk;0;81.0;4;2;0
SMU202500959;75;62;51;53;1;Sesotho;Low Income Rural;60.2;71.7;79.2;11;8;72.7;Moderate Risk;1;62.7;2;1;1
SMU202500960;69;84;64;73;2;Setswana;Low Income Urban;72.5;56.1;68.9;10;10;100.0;Low Risk;0;72.3;3;2;0
SMU202500961;57;46;83;69;3;isiZulu;Middle Income Urban;63.8;60.2;70.2;12;12;100.0;Low Risk;0;62.0;6;4;0
SMU202500962;79;40;58;58;1;Setswana;Middle Income Urban;58.8;55.6;84.9;11;10;90.9;Low Risk;0;59.0;3;4;0
SMU202500963;39;87;88;81;4;Tshivenda;Middle Income Rural;73.8;68.3;56.8;12;12;100.0;Low Risk;0;71.3;4;3;0
SMU202500964;93;35;38;90;4;Setswana;High Income Urban;64.0;60.1;65.5;11;10;90.9;Low Risk;0;55.3;3;0;0
SMU202500965;37;66;39;59;2;English;Low Income Urban;50.2;58.6;73.1;10;8;80.0;Low Risk;0;47.3;0;2;0
SMU202500966;39;47;66;55;1;Setswana;Low Income Urban;51.8;60.8;65.6;12;9;75.0;Low Risk;0;50.7;3;2;0
SMU202500967;54;81;49;66;3;Xitsonga;Low Income Urban;62.5;70.3;60.4;9;8;88.9;Low Risk;0;61.3;5;2;0
SMU202500968;48;42;82;53;2;English;Low Income Urban;56.2;60.5;81.4;8;6;75.0;Low Risk;0;57.3;0;2;0
SMU202500969;90;90;49;74;1;Sesotho;Middle Income Rural;75.8;64.6;72.7;12;12;100.0;Low Risk;0;76.3;2;3;0
SMU202500970;48;93;87;69;2;English;Low Income Urban;74.2;63.0;54.8;10;9;90.0;Low Risk;0;76.0;0;2;0
SMU202500971;74;93;63;69;3;Sesotho;Low Income Urban;74.8;74.6;75.3;12;12;100.0;Low Risk;0;76.7;2;2;0
SMU202500972;42;71;75;53;1;Sesotho;High Income Urban;60.2;71.6;67.5;8;8;100.0;Low Risk;0;62.7;2;0;0
SMU202500973;35;86;68;43;1;Xitsonga;Low Income Rural;58.0;65.6;74.9;8;7;87.5;Low Risk;0;63.0;5;1;0
SMU202500974;88;50;44;93;4;Sesotho;Low Income Urban;68.8;73.1;70.3;8;8;100.0;Low Risk;0;60.7;2;2;0
SMU202500975;51;55;85;89;4;English;Low Income Rural;70.0;64.5;59.9;12;10;83.3;Low Risk;0;63.7;0;1;0
SMU202500976;52;69;54;54;2;Tshivenda;Middle Income Rural;57.2;59.3;69.8;12;9;75.0;Low Risk;0;58.3;4;3;0
SMU202500977;82;42;43;66;3;Xitsonga;Middle Income Urban;58.2;54.6;54.5;12;9;75.0;Low Risk;0;55.7;5;4;0
SMU202500978;91;76;81;67;5;isiZulu;Low Income Urban;78.8;70.1;78.1;9;9;100.0;Low Risk;0;82.7;6;2;0
SMU202500979;72;64;58;82;2;isiZulu;Middle Income Urban;69.0;65.9;71.8;11;9;81.8;Low Risk;0;64.7;6;4;0
SMU202500980;55;49;48;81;1;English;Middle Income Urban;58.2;70.2;71.4;11;8;72.7;Moderate Risk;1;50.7;0;4;1
SMU202500981;86;43;87;91;3;Sepedi;Low Income Rural;76.8;66.0;76.3;11;10;90.9;Low Risk;0;72.0;1;1;0
SMU202500982;62;50;75;93;1;Tshivenda;Low Income Urban;70.0;75.3;57.6;10;8;80.0;Low Risk;0;62.3;4;2;0
SMU202500983;54;62;60;57;5;English;Middle Income Urban;58.2;64.1;71.3;8;8;100.0;Low Risk;0;58.7;0;4;0
SMU202500984;75;75;39;54;4;Setswana;Middle Income Urban;60.8;80.1;77.5;11;9;81.8;Low Risk;0;63.0;3;4;0
SMU202500985;93;45;71;40;3;Setswana;Low Income Rural;62.2;78.7;67.4;9;8;88.9;Low Risk;0;69.7;3;1;0
SMU202500986;44;42;78;64;3;Xitsonga;Low Income Rural;57.0;61.9;58.7;8;8;100.0;Low Risk;0;54.7;5;1;0
SMU202500987;87;87;35;41;2;Tshivenda;Low Income Urban;62.5;66.0;80.4;11;9;81.8;Low Risk;0;69.7;4;2;0
SMU202500988;87;35;94;82;5;Sepedi;Middle Income Urban;74.5;72.1;74.5;11;11;100.0;Low Risk;0;72.0;1;4;0
SMU202500989;94;60;73;47;3;Tshivenda;Middle Income Urban;68.5;66.4;65.5;12;12;100.0;Low Risk;0;75.7;4;4;0
SMU202500990;69;77;37;58;3;English;Low Income Rural;60.2;63.1;77.2;9;7;77.8;Low Risk;0;61.0;0;1;0
SMU202500991;38;47;43;88;2;English;Low Income Rural;54.0;57.0;71.9;8;7;87.5;Low Risk;0;42.7;0;1;0
SMU202500992;78;85;92;83;1;Xitsonga;Low Income Rural;84.5;74.6;68.5;12;11;91.7;Low Risk;0;85.0;5;1;0
SMU202500993;50;44;79;41;2;Setswana;Low Income Rural;53.5;88.1;65.4;12;8;66.7;Moderate Risk;1;57.7;3;1;1
SMU202500994;37;72;63;54;1;Setswana;Middle Income Urban;56.5;65.7;54.9;11;10;90.9;Low Risk;0;57.3;3;4;0
SMU202500995;36;37;41;94;1;isiZulu;Low Income Rural;52.0;54.5;66.6;8;5;62.5;Moderate Risk;1;38.0;6;1;1
SMU202500996;47;77;45;87;2;isiZulu;Middle Income Urban;64.0;61.7;66.2;10;8;80.0;Low Risk;0;56.3;6;4;0
SMU202500997;73;68;67;83;4;Sepedi;Low Income Urban;72.8;62.5;67.9;10;10;100.0;Low Risk;0;69.3;1;2;0
